UNITID,EFYTOTLT2011,EFYTOTLT2010
446491,22,680
446507,27,147
446507,27,185
446516,79,185
446516,79,99
446525,297,99
446525,297,306
446534,90,306
446534,90,322
446543,38,322
446543,38,417
446552,2025,417
446552,2025,908
446561,870,908
446561,870,444
446570,52,444
446570,52,708
446589,99,708
446589,99,125
446598,75,125
446598,75,569
446604,1321,569
446604,1321,150
446613,57,150
446613,57,36
446640,516,36
446640,371,24
446640,145,24
446668,1204,77
446668,1204,77
446677,400,81
446677,400,81
446710,223,277
446710,213,277
446710,10,210
446729,33,210
446729,33,78
446738,1550,78
446738,1238,252
446738,312,252
446747,768,190
446747,698,190
446747,70,17
446756,722,17
446756,661,225
446756,61,225
446765,801,86
446765,634,86
446765,167,37
446774,5139,37
446774,5139,30
446783,311,30
446783,311,97
446792,1141,97
446792,1141,150
446808,733,150
446808,733,154
446817,1051,105
446817,1051,49
446835,2068,438
446835,2068,438
446844,1439,77
446844,1439,77
446853,873,76
446853,873,76
446880,674,315
446880,674,315
446899,1277,196
446899,1277,196
446905,1079,339
446905,1079,339
446914,2224,156
446914,2224,156
446923,914,28
446923,914,28
446932,698,26
446932,698,26
446996,167,30
446996,167,30
447014,369,173
447014,369,173
447023,926,94
447023,926,94
447050,508,32
447050,469,32
447050,39,1663
447069,852,1663
447069,852,414
447102,1166,414
447102,1166,52
447120,856,52
447120,856,102
447148,470,102
447148,470,93
447157,191,93
447157,191,1238
447166,178,1238
447166,178,65
447175,223,65
447175,223,360
447209,1636,247
447209,1636,113
447218,1462,1168
447218,1462,1168
447227,1508,434
447227,1508,434
447236,908,10
447236,908,10
447245,1328,271
447245,1328,241
447254,39,30
447254,39,2
447263,630,2
447263,630,1235
447272,881,982
447272,276,253
447272,605,621
447290,1752,542
447290,1752,79
447315,126,607
447315,126,570
447324,220,37
447324,220,785
447333,151,611
447333,151,174
447342,159,4618
447342,159,4618
447351,1059,234
447351,1059,234
447360,532,924
447360,532,924
447379,242,805
447379,242,805
447388,586,986
447388,586,986
447397,460,1857
447397,460,1857
447403,1892,1209
447403,1892,1209
447421,784,1005
447421,784,1005
447430,160,409
447430,160,409
447449,59,1515
447449,59,1515
447458,1198,1112
447458,1198,1112
447467,385,2348
447467,385,2348
447476,830,983
447476,830,983
447485,297,694
447485,297,694
447494,652,159
447494,652,159
447519,950,222
447519,950,222
447528,229,1052
447528,229,1052
447582,4758,314
447582,4758,290
447591,176,24
447591,176,1014
447625,538,1014
447625,538,1393
447634,893,1393
447634,893,1021
447652,1126,1021
447652,1049,493
447652,77,493
447661,721,202
447661,521,202
447661,200,151
447670,864,151
447670,864,234
447689,6890,234
447689,6890,1993
447698,153,1993
447698,153,1913
447704,127,1913
447704,127,1780
447713,145,1780
447713,145,1271
447722,98,1271
447722,98,1601
447731,259,1601
447731,259,30
447759,516,30
447759,516,440
447768,2911,440
447768,2911,744
447777,550,227
447777,550,517
447795,43,1683
447795,43,1683
447801,209,157
447801,209,157
447810,282,244
447810,282,244
447829,101,133
447829,101,133
447838,73,173
447838,73,173
447847,100,1008
447847,100,1008
447856,279,297
447856,279,297
447865,58,237
447865,58,237
447874,460,354
447874,460,354
447883,182,440
447883,182,440
447892,274,2028
447892,274,2028
447908,72,815
447908,72,815
447917,92,108
447917,92,108
447935,986,57
447935,986,57
447953,289,1351
447953,289,1351
447962,340,346
447962,340,346
447971,138,423
447971,138,423
447980,93,314
447980,93,222
447999,294,92
447999,294,917
448008,35,917
448008,35,654
448017,76,654
448017,76,227
448026,173,227
448026,173,4042
448035,46,4042
448035,46,174
448044,24,174
448044,24,523
448053,111,523
448053,111,1172
448071,251,1172
448071,251,1142
448080,78,1075
448080,78,67
448105,83,767
448105,83,531
448114,1449,236
448114,1449,1094
448123,245,1094
448123,245,3951
448141,78,3951
448141,78,143
448150,259,143
448150,259,135
448196,406,135
448196,406,132
448202,117,132
448202,117,137
448211,127,137
448211,127,237
448220,75,237
448220,75,509
448239,120,509
448239,120,1648
448248,2811,1648
448248,2811,386
448257,55,386
448257,55,39
448266,65,39
448266,65,211
448275,55,211
448275,55,168
448284,3129,168
448284,1080,109
448284,2049,109
448309,3031,72
448309,2537,72
448309,494,75
448345,1764,75
448345,1764,141
448354,223,141
448354,223,55
448363,1488,55
448363,1488,377
448372,324,377
448372,324,218
448406,462,218
448406,462,260
448415,1825,260
448415,1825,75
448424,153,75
448424,153,91
448433,2633,91
448433,2633,765
448442,1287,765
448442,1287,180
448451,1055,180
448451,1055,290
448460,523,290
448460,523,114
448479,1492,114
448479,1492,85
448488,1006,85
448488,1006,396
448497,1049,396
448497,1049,37
448503,972,37
448503,972,26
448512,1004,26
448512,1004,159
448521,103,159
448521,78,48
448521,25,48
448530,951,13
448530,910,13
448530,41,90
448549,211,90
448549,198,243
448549,13,243
448558,287,37
448558,269,37
448558,18,66
448567,1285,66
448567,1157,91
448567,128,91
448576,2809,1361
448576,2809,1361
448585,791,230
448585,791,230
448594,5704,73
448594,5704,73
448600,544,273
448600,544,273
448619,313,385
448619,313,385
448628,775,109
448628,775,109
448646,305,155
448646,305,155
448655,726,99
448655,726,99
448664,986,181
448664,986,181
448673,3508,1850
448673,3508,1850
448691,176,58
448691,176,58
448707,393,51
448707,393,51
448716,424,66
448716,424,66
448734,789,3341
448734,244,1075
448734,545,2266
448752,1150,2985
448752,1150,2495
448761,568,490
448761,568,1640
448770,581,1640
448770,581,231
448789,2742,231
448789,2742,1158
448798,607,1158
448798,607,518
448804,503,518
448804,503,583
448822,50,583
448822,38,1756
448822,12,1756
448831,149,114
448831,131,114
448831,18,2734
448840,5081,2734
448840,4415,1487
448840,666,1487
448859,223,1007
448859,223,1007
448877,243,605
448877,243,605
448895,748,1849
448895,748,1849
448965,322,1183
448965,322,1183
448974,553,1181
448974,553,1181
448983,492,1073
448983,492,1073
449010,1431,1020
449010,1431,1020
449038,5745,68
449038,4405,49
449038,1340,19
449074,1642,892
449074,1642,855
449083,515,37
449083,515,257
449092,572,237
449092,572,20
449117,1093,315
449117,1093,298
449126,603,17
449126,603,1074
449135,366,990
449135,366,84
449144,425,2010
449144,425,2010
449153,489,793
449153,489,793
449162,189,5915
449162,189,5915
449171,156,610
449171,156,610
449180,208,227
449180,208,227
449199,191,915
449199,191,915
449205,109,314
449205,109,314
449214,116,1225
449214,116,1225
449223,241,670
449223,241,670
449232,237,2567
449232,237,2567
449241,127,217
449241,127,217
449250,268,452
449250,268,452
449269,1318,383
449269,1318,383
449278,958,666
449278,958,188
449302,110,478
449302,110,702
449311,386,702
449311,386,619
449320,1318,619
449320,1318,507
449339,88029,507
449339,68845,1621
449339,19184,1621
449348,99,575
449348,99,575
449357,127,425
449357,127,425
449366,612,80
449366,612,54
449375,257,26
449375,257,91
449384,145,76
449384,145,15
449393,181,4851
449393,181,4197
449418,197,654
449418,197,222
449436,187,222
449436,187,274
449445,309,175
449445,309,99
449454,56,743
449454,56,743
449463,74,319
449463,74,319
449472,154,723
449472,154,723
449481,62,652
449481,62,652
449490,149,1129
449490,149,1129
449506,437,5359
449506,437,4114
449524,240,1245
449524,240,1431
449533,226,1431
449533,226,253
449551,23,253
449551,23,237
449579,38,237
449579,38,1207
449597,138,1207
449597,138,781
449603,272,781
449603,272,478
449612,191,478
449612,191,531
449658,110,531
449658,110,445
449667,243,445
449667,243,195
449676,72,195
449676,72,170
449685,215,170
449685,215,214
449700,1059,214
449700,1059,187
449719,479,187
449719,479,122
449728,108,122
449728,108,123
449746,462,123
449746,462,247
449755,13,247
449755,13,208
449764,114,208
449764,114,155
449773,265,155
449773,265,307
449782,65,307
449782,65,1297
449791,449,1297
449791,449,1497
449807,217,1497
449807,217,346
449816,957,346
449816,957,392
449825,89,392
449825,89,1224
449852,92,1224
449852,92,69384
449861,575,53086
449861,575,16298
449870,268,157
449870,94,157
449870,174,128
449889,5521,128
449889,5521,507
449898,1336,507
449898,1183,444
449898,153,444
449904,439,811
449904,439,811
449913,162,181
449913,162,181
449922,207,152
449922,207,152
449931,2513,66
449931,1498,66
449931,1015,286
449940,103,286
449940,103,61
449959,335,61
449959,335,76
449968,451,76
449968,451,132
449977,413,132
449977,413,48
449986,386,48
449986,386,144
449995,360,144
449995,360,282
450003,965,282
450003,965,213
450012,144,213
450012,144,99
450021,460,99
450021,460,243
450049,1063,243
450049,1063,36
450058,1212,36
450058,1212,32
450067,885,32
450067,885,116
450076,1677,116
450076,1677,185
450085,920,185
450085,920,173
450094,1481,173
450094,1481,105
450119,308,105
450119,308,212
450128,691,212
450128,691,46
450146,132,46
450146,132,149
450155,542,149
450155,542,515
450173,11073,515
450173,11073,1165
450182,758,1165
450182,758,462
450191,960,462
450191,960,63
450207,549,63
450207,549,382
450216,1106,382
450216,1106,18
450225,1052,18
450225,1052,109
450234,781,109
450234,781,270
450243,1312,270
450243,1312,58
450252,1128,58
450252,1128,265
450261,613,265
450261,613,191
450270,913,191
450270,913,1046
450289,722,1046
450289,722,47
450298,699,47
450298,568,275
450298,131,275
450304,248,54
450304,248,54
450377,1926,873
450377,1100,873
450377,826,326
450386,577,141
450386,577,185
450395,241,1125
450395,241,1125
450401,539,371
450401,539,371
450429,565,129
450429,565,129
450438,121,201
450438,121,201
450447,915,2518
450447,915,1530
450456,760,988
450456,659,176
450456,101,176
450465,1165,317
450465,1165,317
450474,1726,420
450474,1618,420
450474,108,407
450483,191,407
450483,178,328
450483,13,328
450492,821,318
450492,790,318
450492,31,1142
450508,271,1142
450508,271,125
450517,479,125
450517,479,520
450526,1143,520
450526,514,748
450526,629,748
450535,852,1211
450535,238,1211
450535,614,962
450544,608,962
450544,236,1584
450544,372,1584
450553,607,944
450553,607,944
450562,674,1160
450562,674,1160
450571,2174,241
450571,2174,241
450580,283,589
450580,283,589
450599,321,2841
450599,321,2841
450605,282,103
450605,282,103
450614,285,645
450614,285,645
450623,263,5249
450623,263,5249
450632,222,685
450632,222,685
450641,188,974
450641,188,974
450650,267,654
450650,267,654
450669,312,1042
450669,312,1042
450678,291,991
450678,291,991
450696,941,776
450696,941,776
450702,1179,1264
450702,1179,1264
450720,462,850
450720,462,850
450739,434,573
450739,434,573
450757,161,936
450757,161,936
450766,389,691
450766,39,691
450766,350,752
450775,397,606
450775,397,146
450784,170,250
450784,170,250
450793,223,1678
450793,223,1015
450809,168,663
450809,168,475
450818,235,475
450818,235,244
450827,224,244
450827,224,350
450836,196,350
450836,196,436
450845,155,436
450845,155,308
450854,171,308
450854,171,926
450863,156,926
450863,156,709
450872,138,613
450872,138,96
450881,94,986
450881,94,986
450933,28460,1889
450933,22315,1797
450933,6145,92
450942,815,191
450942,815,172
450951,248,19
450951,248,667
450960,394,622
450960,394,45
450979,18882,203
450979,10417,203
450979,8465,532
450988,407,306
450988,407,226
450997,164,979
450997,164,394
451006,90,585
451006,90,727
451015,299,152
451015,299,575
451024,61,455
451024,61,157
451033,24,298
451033,24,575
451042,63,575
451042,63,626
451051,74,626
451051,74,1407
451060,402,1407
451060,353,233
451060,49,233
451079,77,374
451079,77,374
451088,295,242
451088,295,242
451097,174,330
451097,174,330
451103,954,391
451103,954,391
451112,160,203
451112,160,203
451121,260,189
451121,260,189
451130,285,243
451130,285,243
451149,875,141
451149,875,141
451158,187,111
451158,187,111
451167,150,985
451167,150,985
451194,49,1315
451194,49,1315
451200,32,502
451200,32,502
451219,48,480
451219,48,480
451228,388,198
451228,388,198
451237,47,437
451237,47,20
451246,62,417
451246,62,490
451255,70,490
451255,70,136
451264,287,136
451264,287,210
451282,450,210
451282,450,209
451291,43,209
451291,43,251
451307,109,251
451307,109,264
451316,88,264
451316,88,163
451325,28,163
451325,28,195
451334,186,195
451334,186,196
451343,145,196
451343,145,145
451352,898,145
451352,898,139
451361,60,139
451361,60,111
451370,70,111
451370,70,23242
451398,265,18183
451398,265,5059
451404,200,527
451404,200,527
451413,321,277
451413,321,277
451422,172,346
451422,172,346
451431,78,17155
451431,78,9240
451440,445,7915
451440,445,406
451459,172,406
451459,172,258
451468,182,258
451468,182,82
451477,552,82
451477,552,318
451486,55,318
451486,55,340
451495,94,340
451495,94,21
451501,168,21
451501,168,42
451510,709,42
451510,709,71
451529,110,71
451529,110,441
451538,257,362
451538,257,79
451547,71,78
451547,71,78
451556,1577,307
451556,1577,307
451565,327,199
451565,327,199
451574,104,575
451574,104,575
451583,493,142
451583,493,142
451592,131,194
451592,131,194
451608,143,328
451608,143,328
451617,37,419
451617,37,419
451626,122,212
451626,122,212
451635,80,193
451635,80,193
451644,13,57
451644,13,57
451653,26,52
451653,26,52
451662,29835,27
451662,29835,27
451671,2503,214
451671,2213,214
451671,290,71
451680,1683,71
451680,1431,72
451680,252,72
451699,2970,51
451699,2970,51
451705,181,267
451705,181,267
451714,413,175
451714,413,175
451741,1343,400
451741,1343,400
451750,1488,45
451750,1488,45
451769,1356,81
451769,1356,81
451778,118,102
451778,118,102
451796,1347,31
451796,1347,31
451802,35,205
451802,35,205
451811,54,116
451811,54,116
451820,1964,778
451820,1964,778
451848,1075,53
451848,1075,53
451857,676,42
451857,676,42
451866,756,71
451866,756,71
451875,512,169
451875,512,169
451884,832,160
451884,832,160
451893,152,170
451893,152,170
451909,715,618
451909,715,618
451918,204,89
451918,204,89
451936,852,471
451936,852,471
451945,854,261
451945,854,261
451954,506,184
451954,506,184
451963,786,339
451963,786,339
451972,964,59
451972,964,59
451981,720,73
451981,720,73
451990,871,139
451990,871,139
452009,97,678
452009,97,678
452018,849,131
452018,849,131
452027,1041,223
452027,1041,223
452036,1144,75
452036,1144,75
452045,799,1233
452045,799,1233
452054,1342,354
452054,1342,354
452063,1498,121
452063,1498,121
452072,234,490
452072,234,490
452081,369,83
452081,369,83
452090,499,129
452090,204,129
452090,295,36
452106,86,36
452106,86,127
452115,1446,127
452115,1446,56
